time_step,fixed_reward,fixed_cumulative_reward,fixed_grid_import_Building_3_kwh,fixed_grid_import_kwh,fixed_cumulative_grid_import_kwh,q_learning_reward,q_learning_cumulative_reward,q_learning_grid_import_Building_3_kwh,q_learning_grid_import_kwh,q_learning_cumulative_grid_import_kwh,reward_delta_q_minus_fixed,grid_import_delta_fixed_minus_q,cumulative_reward_delta_q_minus_fixed,cumulative_grid_import_delta_fixed_minus_q
1850,-5.285877567840438,-10107.817542943292,1.80531108379364,1.80531108379364,3674.867962449789,-1.219378410614483,-3537.3700243823628,0.4164601564407348,0.4164601564407348,1246.6449665505934,4.066499157225955,1.388850927352905,6570.44751856093,2428.2229958991957
1851,-5.427230984878102,-10113.24477392817,1.8075122833251955,1.8075122833251955,3676.675474733114,-1.2570711941903634,-3538.627095576553,0.4186612963676452,0.4186612963676452,1247.063627846961,4.170159790687739,1.3888509869575503,6574.6176783516175,2429.6118468861528
1852,-5.70994205493098,-10118.954715983102,1.8237384557724,1.8237384557724,3678.499213188887,-1.3615891090245895,-3539.988684685577,0.4348874986171722,0.4348874986171722,1247.4985153455782,4.34835294590639,1.3888509571552277,6578.966031297525,2431.000697843309
1853,-6.00578856103751,-10124.96050454414,1.9153337478637693,1.9153337478637693,3680.4145469367504,-1.6508583900387297,-3541.639543075616,0.526482880115509,0.526482880115509,1248.0249982256937,4.35493017099878,1.3888508677482603,6583.320961468524,2432.3895487110567
1854,-8.907930364699451,-10133.868434908838,2.8311192989349365,2.8311192989349365,3683.245666235685,-4.538002340525054,-3546.177545416141,1.4422683715820312,1.4422683715820312,1249.4672665972755,4.369928024174397,1.3888509273529053,6587.690889492696,2433.7783996384096
1855,-2.122461570098585,-10135.990896478936,1.7869646549224854,1.7869646549224854,3685.032630890608,-0.4728582395062631,-3546.650403655648,0.3981136679649353,0.3981136679649353,1249.865380265241,1.6496033305923221,1.38885098695755,6589.340492823288,2435.167250625367
1856,-1.961135372973596,-10137.952031851912,1.574953317642212,1.574953317642212,3686.60758420825,-0.23173516584432,-3546.882138821492,0.1861024349927902,0.1861024349927902,1250.0514827002337,1.729400207129276,1.3888508826494217,6591.06989303042,2436.5561015080166
1857,-2.3737216404087467,-10140.32575349232,1.8753143548965452,1.8753143548965452,3688.4828985631466,-0.6157521446764965,-3547.4978909661686,0.4864634573459625,0.4864634573459625,1250.5379461575794,1.75796949573225,1.3888508975505827,6592.827862526151,2437.944952405567
1858,-1.5454857011775402,-10141.871239193497,1.19858980178833,1.19858980178833,3689.681488364935,0.0,-3547.4978909661686,0.0,0.0,1250.5379461575794,1.5454857011775402,1.19858980178833,6594.373348227328,2439.1435422073555
1859,-1.4137921124975037,-10143.285031305992,1.1193712949752808,1.1193712949752808,3690.80085965991,0.0,-3547.4978909661686,0.0,0.0,1250.5379461575794,1.4137921124975037,1.1193712949752808,6595.787140339823,2440.262913502331
1860,-4.334191880180757,-10147.619223186177,1.3406528234481812,1.3406528234481812,3692.1415124833584,0.0,-3547.4978909661686,0.0,0.0,1250.5379461575794,4.334191880180757,1.3406528234481812,6600.121332220008,2441.603566325779
1861,-3.616541476375991,-10151.235764662551,1.1413202285766602,1.1413202285766602,3693.282832711935,0.0,-3547.4978909661686,0.0,0.0,1250.5379461575794,3.616541476375991,1.1413202285766602,6603.737873696383,2442.7448865543556
1862,-1.370431759288105,-10152.60619642184,1.1100205183029177,1.1100205183029177,3694.392853230238,0.0,-3547.4978909661686,0.0,0.0,1250.5379461575794,1.370431759288105,1.1100205183029177,6605.108305455672,2443.8549070726585
1863,-1.6248687945616362,-10154.2310652164,1.280797243118286,1.280797243118286,3695.673650473356,0.0,-3547.4978909661686,0.0,0.0,1250.5379461575794,1.6248687945616362,1.280797243118286,6606.733174250231,2445.1357043157764
1864,-6.749220393746782,-10160.980285610149,2.2090518474578857,2.2090518474578857,3697.882702320814,-2.5059242786994678,-3550.003815244868,0.8202009201049805,0.8202009201049805,1251.3581470776844,4.243296115047315,1.3888509273529053,6610.976470365281,2446.5245552431297
1865,-5.848727818132223,-10166.82901342828,1.9717284440994265,1.9717284440994265,3699.8544307649136,-1.7289865512357965,-3551.732801796104,0.582877516746521,0.582877516746521,1251.941024594431,4.119741266896426,1.3888509273529055,6615.096211632175,2447.9134061704826
1866,-6.159535570733169,-10172.988548999012,2.097739219665528,2.097739219665528,3701.952169984579,-2.0814897348737604,-3553.814291530977,0.7088882923126221,0.7088882923126221,1252.6499128867436,4.078045835859409,1.3888509273529057,6619.174257468036,2449.3022570978355
1867,-6.977511799048201,-10179.96606079806,2.3931260108947754,2.3931260108947754,3704.345295995474,-2.92811264028306,-3556.74240417126,1.0042752027511597,1.0042752027511597,1253.6541880894947,4.049399158765141,1.3888508081436157,6623.2236566268,2450.691107905979
1868,-7.012173774634144,-10186.978234572694,2.5024776458740234,2.5024776458740234,3706.847773641348,-3.1204849117650304,-3559.862889083025,1.1136267185211182,1.1136267185211182,1254.7678148080158,3.8916888628691138,1.3888509273529053,6627.115345489669,2452.079958833332
1869,-29.80988723109355,-10216.788121803787,10.05524444580078,10.05524444580078,3716.9030180871487,-25.69248393417911,-3585.555373017204,8.666393280029297,8.666393280029297,1263.4342080880451,4.117403296914443,1.3888511657714826,6631.232748786583,2453.4688099991035
1870,-6.245794345122097,-10223.03391614891,2.1058168411254883,2.1058168411254883,3719.008834928274,-2.1265008734900523,-3587.681873890694,0.7169658541679382,0.7169658541679382,1264.151173942213,4.119293471632044,1.38885098695755,6635.352042258216,2454.857660986061
1871,-5.9197438498210735,-10228.953659998731,1.9143627882003784,1.9143627882003784,3720.9231977164745,-1.625029278947568,-3589.306903169642,0.5255118608474731,0.5255118608474731,1264.6766858030603,4.294714570873506,1.3888509273529053,6639.64675682909,2456.246511913414
1872,-5.765456547745438,-10234.719116546476,1.840578317642212,1.840578317642212,3722.7637760341167,-1.414997888288542,-3590.72190105793,0.4517273306846618,0.4517273306846618,1265.1284131337452,4.350458659456896,1.38885098695755,6643.997215488545,2457.6353629003715
1873,-5.828812873348579,-10240.547929419829,1.8077099323272705,1.8077099323272705,3724.571485966444,-1.3505768038290171,-3592.072477861759,0.41885906457901,0.41885906457901,1265.5472721983242,4.478236069519562,1.3888508677482605,6648.47545155807,2459.02421376812
1874,-5.836879472834759,-10246.38480889266,1.80531108379364,1.80531108379364,3726.3767970502377,-1.3464868838120612,-3593.418964745571,0.4164601564407348,0.4164601564407348,1265.963732354765,4.490392589022697,1.388850927352905,6652.965844147089,2460.4130646954727
1875,-5.868840078973486,-10252.253648971637,1.8075122833251955,1.8075122833251955,3728.184309333563,-1.359357990685036,-3594.778322736256,0.4186612963676452,0.4186612963676452,1266.3823936511326,4.5094820882884505,1.3888509869575503,6657.475326235381,2461.8019156824303
1876,-6.067699636888937,-10258.321348608524,1.8237385749816892,1.8237385749816892,3730.008047908545,-1.4468997518610194,-3596.225222488117,0.4348874986171722,0.4348874986171722,1266.8172811497498,4.6207998850279175,1.388851076364517,6662.096126120407,2463.1907667587952
1877,-6.295943167621166,-10264.617291776143,1.8881914615631104,1.8881914615631104,3731.896239370108,-1.6649897363975017,-3597.890212224515,0.4993405044078827,0.4993405044078827,1267.3166216541576,4.630953431223665,1.3888509571552277,6666.727079551629,2464.5796177159505
1878,-6.318066504098972,-10270.935358280243,1.917635202407837,1.917635202407837,3733.813874572516,-1.7421949153823562,-3599.632407139897,0.5287842750549316,0.5287842750549316,1267.8454059292126,4.575871588716616,1.3888509273529053,6671.302951140346,2465.9684686433034
1879,-26.989086615752363,-10297.924444895996,8.079694747924805,8.079694747924805,3741.89356932044,-22.34982184150795,-3621.982228981405,6.69084358215332,6.69084358215332,1274.536249511366,4.639264774244413,1.3888511657714844,6675.942215914591,2467.357319809074
1880,-23.459459372163117,-10321.38390426816,7.373414993286133,7.373414993286133,3749.2669843137264,-19.040653396420264,-3641.022882377825,5.984563827514648,5.984563827514648,1280.5208133388803,4.418805975742853,1.3888511657714844,6680.361021890334,2468.746170974846
1881,-8.739556382386946,-10330.123460650546,2.6502013206481934,2.6502013206481934,3751.917185634375,-4.159549244169466,-3645.1824316219945,1.261350393295288,1.261350393295288,1281.7821637321758,4.580007138217479,1.3888509273529053,6684.941029028551,2470.1350219021992
1882,-7.551362328223604,-10337.67482297877,2.2005717754364014,2.2005717754364014,3754.117757409811,-2.7854573474972995,-3647.967888969492,0.8117209672927856,0.8117209672927856,1282.5938846994686,4.7659049807263045,1.3888508081436157,6689.7069340092785,2471.5238727103424
1883,-7.3851217441613235,-10345.05994472293,2.261460304260254,2.261460304260254,3756.3792177140713,-2.8496304442166545,-3650.817519413709,0.8726093173027039,0.8726093173027039,1283.466494016771,4.535491299944669,1.38885098695755,6694.242425309221,2472.9127236973
1884,-5.729352203125472,-10350.789296926056,1.6897602081298828,1.6897602081298828,3758.068977922201,-1.02027213238055,-3651.8377915460887,0.3009092807769775,0.3009092807769775,1283.7674032975483,4.709080070744923,1.3888509273529053,6698.951505379967,2474.301574624653
1885,-5.92218018665626,-10356.711477112713,1.7655227184295654,1.7655227184295654,3759.834500640631,-1.2634887069179912,-3653.101280253007,0.3766717612743377,0.3766717612743377,1284.1440750588226,4.658691479738269,1.3888509571552277,6703.610196859705,2475.6904255818085
1886,-7.179190475777372,-10363.89066758849,2.163586139678955,2.163586139678955,3761.9980867803097,-2.5707191144694663,-3655.671999367476,0.7747352719306946,0.7747352719306946,1284.918810330753,4.608471361307906,1.3888508677482605,6708.218668221014,2477.0792764495563
1887,-7.427943038034906,-10371.318610626526,2.300747871398926,2.300747871398926,3764.2988346517086,-2.944050622383717,-3658.61604998986,0.9118969440460204,0.9118969440460204,1285.8307072747994,4.483892415651189,1.3888509273529053,6712.702560636666,2478.4681273769093
1888,-7.240664390742555,-10378.55927501727,2.28797459602356,2.28797459602356,3766.586809247732,-2.845422133679252,-3661.461472123539,0.8991237282752991,0.8991237282752991,1286.7298310030749,4.395242257063304,1.388850867748261,6717.09780289373,2479.8569782446575
1889,-6.699374557264794,-10385.258649574536,2.107823371887207,2.107823371887207,3768.6946326196194,-2.2851374009702337,-3663.746609524509,0.7189725041389465,0.7189725041389465,1287.4488035072136,4.41423715629456,1.3888508677482605,6721.512040050027,2481.2458291124058
1890,-7.011471672392872,-10392.270121246927,2.3225326538085938,2.3225326538085938,3771.017165273428,-2.818683000935524,-3666.565292525445,0.9336817860603333,0.9336817860603333,1288.382485293274,4.192788671457349,1.3888508677482605,6725.704828721482,2482.634679980154
1891,-7.095380208246206,-10399.365501455171,2.3931260108947754,2.3931260108947754,3773.4102912843223,-2.977576115057809,-3669.542868640502,1.0042752027511597,1.0042752027511597,1289.386760496025,4.117804093188397,1.3888508081436157,6729.822632814669,2484.023530788297
1892,-8.037257182420944,-10407.402758637594,2.7246782779693604,2.7246782779693604,3776.134969562292,-3.940424456499386,-3673.4832930970015,1.3358274698257446,1.3358274698257446,1290.7225879658508,4.0968327259215584,1.3888508081436157,6733.919465540593,2485.4123815964413
1893,-8.910540134837674,-10416.313298772431,2.901291847229004,2.901291847229004,3779.036261409521,-4.645056686079534,-3678.128349783081,1.5124409198760986,1.5124409198760986,1292.235028885727,4.265483448758141,1.3888509273529053,6738.18494898935,2486.801232523794
1894,-6.302838565968235,-10422.6161373384,2.1058168411254883,2.1058168411254883,3781.142078250647,-2.145922676187032,-3680.274272459268,0.7169658541679382,0.7169658541679382,1292.9519947398949,4.156915889781203,1.38885098695755,6742.341864879132,2488.190083510752
1895,-5.969194939866036,-10428.585332278266,1.9143627882003784,1.9143627882003784,3783.056441038847,-1.638604100973248,-3681.912876560241,0.5255118608474731,0.5255118608474731,1293.4775066007423,4.330590838892789,1.3888509273529053,6746.672455718025,2489.5789344381046
1896,-5.427092614941982,-10434.012424893208,1.810783624649048,1.810783624649048,3784.867224663496,-1.2645730353485685,-3683.1774495955897,0.4219327569007873,0.4219327569007873,1293.8994393576431,4.162519579593413,1.3888508677482607,6750.834975297618,2490.967785305853
1897,-5.733159598381372,-10439.74558449159,1.8077099323272705,1.8077099323272705,3786.6749345958233,-1.3284132694716733,-3684.505862865061,0.41885906457901,0.41885906457901,1294.318298422222,4.404746328909699,1.3888508677482605,6755.239721626529,2492.356636173601
1898,-5.816245440016095,-10445.561829931605,1.80531108379364,1.80531108379364,3788.480245679617,-1.3417268995294005,-3685.847589764591,0.4164601564407348,0.4164601564407348,1294.7347585786629,4.474518540486694,1.388850927352905,6759.7142401670135,2493.745487100954
1899,-5.8926343928133065,-10451.45446432442,1.8075122833251955,1.8075122833251955,3790.287757962942,-1.3648692996005594,-3687.212459064192,0.4186612963676452,0.4186612963676452,1295.1534198750303,4.527765093212747,1.3888509869575503,6764.242005260228,2495.1343380879116
1900,-6.254904954503036,-10457.709369278922,1.8237384557724,1.8237384557724,3792.1114964187145,-1.4915406114639154,-3688.7039996756553,0.4348874986171722,0.4348874986171722,1295.5883073736477,4.763364343039121,1.3888509571552277,6769.005369603266,2496.523189045067
1901,-6.322404742964258,-10464.031774021889,1.8881914615631104,1.8881914615631104,3793.9996878802776,-1.671987615854505,-3690.37598729151,0.4993405044078827,0.4993405044078827,1296.0876478780556,4.650417127109753,1.3888509571552277,6773.655786730379,2497.912040002222
1902,-6.262790585176238,-10470.294564607064,1.917635202407837,1.917635202407837,3795.9173230826855,-1.72695268505322,-3692.102939976563,0.5287842750549316,0.5287842750549316,1296.6164321531105,4.535837900123018,1.3888509273529053,6778.191624630501,2499.300890929575
1903,-6.009096871383372,-10476.303661478449,1.8110549449920652,1.8110549449920652,3797.7283780276775,-1.4008769133335894,-3693.503816889896,0.4222040772438049,0.4222040772438049,1297.0386362303543,4.608219958049783,1.3888508677482603,6782.799844588553,2500.689741797323
1904,-5.250640687758558,-10481.554302166203,1.568348050117493,1.568348050117493,3799.296726077795,-0.6009347129261906,-3694.1047516028234,0.179497092962265,0.179497092962265,1297.2181333233166,4.649705974832368,1.3888509571552279,6787.44955056338,2502.0785927544784
1905,-5.182564383603221,-10486.736866549809,1.5126453638076782,1.5126453638076782,3800.8093714416023,-0.4241395402402901,-3694.528891143063,0.1237944439053535,0.1237944439053535,1297.341927767222,4.758424843362931,1.3888509199023247,6792.207975406745,2503.4674436743803
1906,-5.018803383019986,-10491.755669932829,1.412671446800232,1.412671446800232,3802.222042888403,-0.0846267272261229,-3694.613517870289,0.0238203722983598,0.0238203722983598,1297.3657481395203,4.934176655793863,1.388851074501872,6797.14215206254,2504.8562947488826
1907,-4.054392216487031,-10495.810062149316,1.140029788017273,1.140029788017273,3803.36207267642,0.0,-3694.613517870289,0.0,0.0,1297.3657481395203,4.054392216487031,1.140029788017273,6801.196544279027,2505.9963245369
1908,-3.624261303679441,-10499.434323452995,1.056740403175354,1.056740403175354,3804.418813079596,0.0,-3694.613517870289,0.0,0.0,1297.3657481395203,3.624261303679441,1.056740403175354,6804.820805582706,2507.0530649400757
1909,-4.408197451697652,-10503.842520904693,1.3542463779449463,1.3542463779449463,3805.773059457541,0.0,-3694.613517870289,0.0,0.0,1297.3657481395203,4.408197451697652,1.3542463779449463,6809.229003034404,2508.4073113180207
1910,-4.397770527402979,-10508.240291432096,1.3776860237121582,1.3776860237121582,3807.1507454812527,0.0,-3694.613517870289,0.0,0.0,1297.3657481395203,4.397770527402979,1.3776860237121582,6813.626773561807,2509.7849973417324
1911,-4.263785274860819,-10512.504076706957,1.329492688179016,1.329492688179016,3808.480238169432,0.0,-3694.613517870289,0.0,0.0,1297.3657481395203,4.263785274860819,1.329492688179016,6817.890558836668,2511.114490029912
1912,-4.4065301778899615,-10516.910606884849,1.369088053703308,1.369088053703308,3809.849326223135,0.0,-3694.613517870289,0.0,0.0,1297.3657481395203,4.4065301778899615,1.369088053703308,6822.29708901456,2512.4835780836147
